Car_Number,Arrive,Depart,Wait,Direction
24764,63530,63530,0,W
24766,63534,63534,0,E
24767,63534,63534,0,W
24770,63538,63538,0,W
24732,63483,63540,57,N
24730,63482,63540,58,S
24738,63494,63542,48,N
24735,63489,63542,53,S
24747,63505,63544,39,N
24741,63496,63544,48,S
24754,63516,63546,30,N
24745,63503,63546,43,S
24762,63527,63548,21,N
24750,63510,63548,38,S
24768,63538,63550,12,N
24755,63517,63550,33,S
24776,63549,63552,3,N
24759,63524,63552,28,S
24765,63531,63554,23,S
24769,63538,63556,18,S
24774,63545,63558,13,S
24785,63560,63560,0,N
24779,63552,63560,8,S
24783,63559,63562,3,S
24788,63566,63566,0,S
24792,63571,63572,1,N
24793,63573,63574,1,S
24798,63580,63580,0,S
24799,63582,63582,0,N
24803,63587,63588,1,S
24806,63593,63594,1,N
24807,63594,63594,0,S
24771,63539,63600,61,E
24772,63542,63600,58,W
24773,63544,63600,56,E
24775,63546,63600,54,W
24777,63549,63600,51,E
24778,63550,63600,50,W
24780,63554,63602,48,E
24781,63554,63602,48,W
24784,63559,63602,43,E
24782,63558,63602,44,W
24787,63564,63602,38,E
24786,63562,63602,40,W
24790,63569,63604,35,E
24789,63566,63604,38,W
24794,63574,63604,30,E
24791,63570,63604,34,W
24797,63579,63604,25,E
24795,63574,63604,30,W
24801,63584,63606,22,E
24796,63578,63606,28,W
24804,63589,63606,17,E
24800,63582,63606,24,W
24808,63594,63606,12,E
24802,63586,63606,20,W
24811,63599,63608,9,E
24805,63590,63608,18,W
24815,63604,63608,4,E
24809,63594,63608,14,W
24810,63598,63608,10,W
24818,63609,63610,1,E
24813,63602,63610,8,W
24816,63606,63610,4,W
24819,63610,63610,0,W
24820,63614,63614,0,E
24821,63614,63614,0,W
24824,63618,63618,0,W
24825,63619,63620,1,E
24827,63622,63622,0,W
24828,63624,63624,0,E
24830,63626,63626,0,W
24832,63629,63630,1,E
24833,63630,63630,0,W
24834,63634,63634,0,E
24835,63634,63634,0,W
24838,63638,63638,0,W
24839,63639,63640,1,E
24840,63642,63642,0,W
24842,63644,63644,0,E
24843,63646,63646,0,W
24845,63649,63650,1,E
24847,63650,63650,0,W
24848,63654,63654,0,E
24849,63654,63654,0,W
24851,63658,63658,0,W
24814,63604,63660,56,N
24812,63601,63660,59,S
24822,63615,63662,47,N
24817,63608,63662,54,S
24829,63626,63664,38,N
24823,63615,63664,49,S
24837,63637,63666,29,N
24826,63622,63666,44,S
24844,63648,63668,20,N
24831,63629,63668,39,S
24852,63659,63670,11,N
24836,63636,63670,34,S
24859,63670,63672,2,N
24841,63643,63672,29,S
24846,63650,63674,24,S
24850,63657,63676,19,S
24855,63664,63678,14,S
24861,63671,63680,9,S
24867,63681,63682,1,N
24864,63678,63682,4,S
24870,63685,63686,1,S
24874,63692,63692,0,N
24875,63692,63692,0,S
24879,63699,63700,1,S
24882,63703,63704,1,N
24884,63706,63706,0,S
24889,63714,63714,0,N
24888,63713,63714,1,S
24853,63659,63720,61,E
24854,63662,63720,58,W
24856,63664,63720,56,E
24857,63666,63720,54,W
24858,63669,63720,51,E
24860,63670,63720,50,W
24862,63674,63722,48,E
24863,63674,63722,48,W
24866,63679,63722,43,E
24865,63678,63722,44,W
24869,63684,63722,38,E
24868,63682,63722,40,W
24872,63689,63724,35,E
24871,63686,63724,38,W
24876,63694,63724,30,E
24873,63690,63724,34,W
24880,63699,63724,25,E
24877,63694,63724,30,W
24883,63704,63726,22,E
24878,63698,63726,28,W
24886,63709,63726,17,E
24881,63702,63726,24,W
24890,63714,63726,12,E
24885,63706,63726,20,W
24893,63719,63728,9,E
24887,63710,63728,18,W
24896,63724,63728,4,E
24891,63714,63728,14,W
24892,63718,63728,10,W
24900,63729,63730,1,E
24895,63722,63730,8,W
24898,63726,63730,4,W
24901,63730,63730,0,W
24903,63734,63734,0,E
24904,63734,63734,0,W
24906,63738,63738,0,W
24907,63739,63740,1,E
24909,63742,63742,0,W
24910,63744,63744,0,E
24911,63746,63746,0,W
24914,63749,63750,1,E
24915,63750,63750,0,W
24916,63754,63754,0,E
24917,63754,63754,0,W
24920,63758,63758,0,W
24921,63759,63760,1,E
24923,63762,63762,0,W
24924,63764,63764,0,E
24925,63766,63766,0,W
24928,63769,63770,1,E
24929,63770,63770,0,W
24930,63774,63774,0,E
24931,63774,63774,0,W
24933,63778,63778,0,W
24897,63725,63780,55,N
24894,63720,63780,60,S
24905,63736,63782,46,N
24899,63727,63782,55,S
24912,63747,63784,37,N
24902,63734,63784,50,S
24919,63758,63786,28,N
24908,63741,63786,45,S
24926,63769,63788,19,N
24913,63748,63788,40,S
24935,63780,63790,10,N
24918,63755,63790,35,S
24943,63791,63792,1,N
24922,63762,63792,30,S
24927,63769,63794,25,S
24932,63776,63796,20,S
24937,63783,63798,15,S
24941,63790,63800,10,S
24949,63802,63802,0,N
24946,63797,63802,5,S
24951,63804,63804,0,S
24956,63811,63812,1,S
24957,63813,63814,1,N
24960,63818,63818,0,S
24964,63824,63824,0,N
24966,63825,63826,1,S
24970,63832,63832,0,S
24973,63835,63836,1,N
24934,63779,63840,61,E
24936,63782,63840,58,W
24938,63784,63840,56,E
24939,63786,63840,54,W
24940,63789,63840,51,E
24942,63790,63840,50,W
24944,63794,63842,48,E
24945,63794,63842,48,W
24948,63799,63842,43,E
24947,63798,63842,44,W
24952,63804,63842,38,E
24950,63802,63842,40,W
24954,63809,63844,35,E
24953,63806,63844,38,W
24958,63814,63844,30,E
24955,63810,63844,34,W
24962,63819,63844,25,E
24959,63814,63844,30,W
24965,63824,63846,22,E
24961,63818,63846,28,W
24968,63829,63846,17,E
24963,63822,63846,24,W
24971,63834,63846,12,E
24967,63826,63846,20,W
24976,63839,63848,9,E
24969,63830,63848,18,W
24978,63844,63848,4,E
24972,63834,63848,14,W
24974,63838,63848,10,W
24982,63849,63850,1,E
24977,63842,63850,8,W
24981,63846,63850,4,W
24983,63850,63850,0,W
24985,63854,63854,0,E
24986,63854,63854,0,W
24988,63858,63858,0,W
24989,63859,63860,1,E
24991,63862,63862,0,W
24992,63864,63864,0,E
24993,63866,63866,0,W
24996,63869,63870,1,E
24997,63870,63870,0,W
24999,63874,63874,0,E
25000,63874,63874,0,W
25001,63878,63878,0,W
25003,63879,63880,1,E
25005,63882,63882,0,W
25006,63884,63884,0,E
25007,63886,63886,0,W
25009,63889,63890,1,E
25011,63890,63890,0,W
25012,63894,63894,0,E
25013,63894,63894,0,W
25015,63898,63898,0,W
24979,63846,63900,54,N
24975,63839,63900,61,S
24987,63857,63902,45,N
24980,63846,63902,56,S
24995,63868,63904,36,N
24984,63853,63904,51,S
25002,63879,63906,27,N
24990,63860,63906,46,S
25010,63890,63908,18,N
24994,63867,63908,41,S
25017,63901,63910,9,N
24998,63874,63910,36,S
25025,63912,63912,0,N
25004,63881,63912,31,S
25008,63888,63914,26,S
25014,63895,63916,21,S
25018,63902,63918,16,S
25022,63909,63920,11,S
25028,63916,63922,6,S
25032,63923,63924,1,N
25033,63923,63924,1,S
25037,63930,63930,0,S
25039,63934,63934,0,N
25042,63937,63938,1,S
25046,63944,63944,0,S
25048,63945,63946,1,N
25052,63951,63952,1,S
25055,63956,63956,0,N
25056,63958,63958,0,S
25016,63899,63960,61,E
25019,63902,63960,58,W
25020,63904,63960,56,E
25021,63906,63960,54,W
25023,63909,63960,51,E
25024,63910,63960,50,W
25026,63914,63962,48,E
25027,63914,63962,48,W
25030,63919,63962,43,E
25029,63918,63962,44,W
25034,63924,63962,38,E
25031,63922,63962,40,W
25036,63929,63964,35,E
25035,63926,63964,38,W
25040,63934,63964,30,E
25038,63930,63964,34,W
25044,63939,63964,25,E
25041,63934,63964,30,W
25047,63944,63966,22,E
25043,63938,63966,28,W
25050,63949,63966,17,E
25045,63942,63966,24,W
25053,63954,63966,12,E
25049,63946,63966,20,W
25058,63959,63968,9,E
25051,63950,63968,18,W
25060,63964,63968,4,E
25054,63954,63968,14,W
25057,63958,63968,10,W
25064,63969,63970,1,E
25059,63962,63970,8,W
25062,63966,63970,4,W
25065,63970,63970,0,W
25067,63974,63974,0,E
25068,63974,63974,0,W
25070,63978,63978,0,W
25072,63979,63980,1,E
25073,63982,63982,0,W
25074,63984,63984,0,E
25076,63986,63986,0,W
25078,63989,63990,1,E
25079,63990,63990,0,W
25081,63994,63994,0,E
25082,63994,63994,0,W
25083,63998,63998,0,W
25084,63999,64000,1,E
25087,64002,64002,0,W
25088,64004,64004,0,E
25089,64006,64006,0,W
25091,64009,64010,1,E
25092,64010,64010,0,W
25095,64014,64014,0,E
25096,64014,64014,0,W
25097,64018,64018,0,W
25063,63967,64020,53,N
25061,63965,64020,55,S
25069,63978,64022,44,N
25066,63972,64022,50,S
25077,63989,64024,35,N
25071,63979,64024,45,S
25085,64000,64026,26,N
25075,63986,64026,40,S
25093,64011,64028,17,N
25080,63993,64028,35,S
25100,64022,64030,8,N
25086,64000,64030,30,S
25090,64007,64032,25,S
25107,64033,64034,1,N
25094,64014,64034,20,S
25099,64021,64036,15,S
25104,64028,64038,10,S
25110,64035,64040,5,S
25113,64042,64042,0,S
25115,64044,64044,0,N
25118,64049,64050,1,S
25123,64055,64056,1,N
25124,64056,64056,0,S
25128,64063,64064,1,S
25130,64066,64066,0,N
25133,64070,64070,0,S
25137,64077,64078,1,N
25138,64077,64078,1,S
25098,64019,64080,61,E
25101,64022,64080,58,W
25102,64024,64080,56,E
25103,64026,64080,54,W
25105,64029,64080,51,E
25106,64030,64080,50,W
25108,64034,64082,48,E
25109,64034,64082,48,W
25112,64039,64082,43,E
25111,64038,64082,44,W
25116,64044,64082,38,E
25114,64042,64082,40,W
25119,64049,64084,35,E
25117,64046,64084,38,W
25121,64054,64084,30,E
25120,64050,64084,34,W
25126,64059,64084,25,E
25122,64054,64084,30,W
25129,64064,64086,22,E
25125,64058,64086,28,W
25132,64069,64086,17,E
25127,64062,64086,24,W
25135,64074,64086,12,E
25131,64066,64086,20,W
25140,64079,64088,9,E
25134,64070,64088,18,W
25143,64084,64088,4,E
25136,64074,64088,14,W
25139,64078,64088,10,W
25146,64089,64090,1,E
25141,64082,64090,8,W
25144,64086,64090,4,W
25147,64090,64090,0,W
25149,64094,64094,0,E
25150,64094,64094,0,W
25152,64098,64098,0,W
25154,64099,64100,1,E
25155,64102,64102,0,W
25156,64104,64104,0,E
25158,64106,64106,0,W
25159,64109,64110,1,E
25161,64110,64110,0,W
25163,64114,64114,0,E
25164,64114,64114,0,W
25165,64118,64118,0,W
25167,64119,64120,1,E
25169,64122,64122,0,W
25170,64124,64124,0,E
25172,64126,64126,0,W
25173,64129,64130,1,E
25174,64130,64130,0,W
25177,64134,64134,0,E
25178,64134,64134,0,W
25179,64138,64138,0,W
25145,64088,64140,52,N
25142,64084,64140,56,S
25153,64099,64142,43,N
25148,64091,64142,51,S
25160,64110,64144,34,N
25151,64098,64144,46,S
25168,64121,64146,25,N
25157,64105,64146,41,S
25175,64132,64148,16,N
25162,64112,64148,36,S
25183,64143,64150,7,N
25166,64119,64150,31,S
25171,64126,64152,26,S
25189,64154,64154,0,N
25176,64133,64154,21,S
25181,64140,64156,16,S
25186,64147,64158,11,S
25190,64154,64160,6,S
25195,64161,64162,1,S
25198,64165,64166,1,N
25200,64168,64168,0,S
25206,64176,64176,0,N
25205,64175,64176,1,S
25209,64182,64182,0,S
25213,64187,64188,1,N
25214,64189,64190,1,S
25219,64196,64196,0,S
25220,64198,64198,0,N
25180,64139,64200,61,E
25182,64142,64200,58,W
25184,64144,64200,56,E
25185,64146,64200,54,W
25187,64149,64200,51,E
25188,64150,64200,50,W
25191,64154,64202,48,E
25192,64154,64202,48,W
25194,64159,64202,43,E
25193,64158,64202,44,W
25197,64164,64202,38,E
25196,64162,64202,40,W
25201,64169,64204,35,E
25199,64166,64204,38,W
25203,64174,64204,30,E
25202,64170,64204,34,W
25208,64179,64204,25,E
25204,64174,64204,30,W
25211,64184,64206,22,E
25207,64178,64206,28,W
25215,64189,64206,17,E
25210,64182,64206,24,W
25217,64194,64206,12,E
25212,64186,64206,20,W
25222,64199,64208,9,E
25216,64190,64208,18,W
25225,64204,64208,4,E
25218,64194,64208,14,W
25221,64198,64208,10,W
25228,64209,64210,1,E
25223,64202,64210,8,W
25226,64206,64210,4,W
25230,64210,64210,0,W
25231,64214,64214,0,E
25232,64214,64214,0,W
25234,64218,64218,0,W
25235,64219,64220,1,E
25237,64222,64222,0,W
25239,64224,64224,0,E
25240,64226,64226,0,W
25241,64229,64230,1,E
25242,64230,64230,0,W
25245,64234,64234,0,E
25246,64234,64234,0,W
25248,64238,64238,0,W
25249,64239,64240,1,E
25251,64242,64242,0,W
25252,64244,64244,0,E
25254,64246,64246,0,W
25255,64249,64250,1,E
25256,64250,64250,0,W
25259,64254,64254,0,E
25260,64254,64254,0,W
25261,64258,64258,0,W
25227,64209,64260,51,N
25224,64203,64260,57,S
25236,64220,64262,42,N
25229,64210,64262,52,S
25243,64231,64264,33,N
25233,64217,64264,47,S
25250,64242,64266,24,N
25238,64224,64266,42,S
25258,64253,64268,15,N
25244,64231,64268,37,S
25265,64264,64270,6,N
25247,64238,64270,32,S
25253,64245,64272,27,S
25257,64252,64274,22,S
25274,64275,64276,1,N
25262,64259,64276,17,S
25267,64266,64278,12,S
25271,64273,64280,7,S
25277,64280,64282,2,S
25280,64286,64286,0,N
25282,64287,64288,1,S
25285,64294,64294,0,S
25288,64297,64298,1,N
25291,64301,64302,1,S
25295,64308,64308,0,N
25296,64308,64308,0,S
25301,64315,64316,1,S
25263,64259,64320,61,E
25264,64262,64320,58,W
25266,64264,64320,56,E
25268,64266,64320,54,W
25269,64269,64320,51,E
25270,64270,64320,50,W
25272,64274,64322,48,E
25273,64274,64322,48,W
25276,64279,64322,43,E
25275,64278,64322,44,W
25279,64284,64322,38,E
25278,64282,64322,40,W
25283,64289,64324,35,E
25281,64286,64324,38,W
25286,64294,64324,30,E
25284,64290,64324,34,W
25290,64299,64324,25,E
25287,64294,64324,30,W
25293,64304,64326,22,E
25289,64298,64326,28,W
25297,64309,64326,17,E
25292,64302,64326,24,W
25299,64314,64326,12,E
25294,64306,64326,20,W
25304,64319,64328,9,E
25298,64310,64328,18,W
25307,64324,64328,4,E
25300,64314,64328,14,W
25302,64318,64328,10,W
25310,64329,64330,1,E
25306,64322,64330,8,W
25308,64326,64330,4,W
25312,64330,64330,0,W
25313,64334,64334,0,E
25314,64334,64334,0,W
25316,64338,64338,0,W
25317,64339,64340,1,E
25319,64342,64342,0,W
25321,64344,64344,0,E
25322,64346,64346,0,W
25323,64349,64350,1,E
25325,64350,64350,0,W
25327,64354,64354,0,E
25328,64354,64354,0,W
25330,64358,64358,0,W
25331,64359,64360,1,E
25332,64362,64362,0,W
25335,64364,64364,0,E
25336,64366,64366,0,W
25337,64369,64370,1,E
25338,64370,64370,0,W
25341,64374,64374,0,E
25342,64374,64374,0,W
25344,64378,64378,0,W
25303,64319,64380,61,N
25305,64322,64380,58,S
25311,64330,64382,52,N
25309,64329,64382,53,S
25318,64341,64384,43,N
25315,64336,64384,48,S
25326,64352,64386,34,N
25320,64343,64386,43,S
25333,64363,64388,25,N
25324,64350,64388,38,S
25340,64374,64390,16,N
25329,64357,64390,33,S
25348,64385,64392,7,N
25334,64364,64392,28,S
25339,64371,64394,23,S
25356,64396,64396,0,N
25343,64378,64396,18,S
25349,64385,64398,13,S
25353,64392,64400,8,S
25358,64399,64402,3,S
25362,64406,64406,0,S
25364,64407,64408,1,N
25367,64413,64414,1,S
25370,64418,64418,0,N
25373,64420,64420,0,S
25377,64427,64428,1,S
25378,64429,64430,1,N
25381,64434,64434,0,S
25345,64379,64440,61,E
25346,64382,64440,58,W
25347,64384,64440,56,E
25350,64386,64440,54,W
25351,64389,64440,51,E
25352,64390,64440,50,W
25354,64394,64442,48,E
25355,64394,64442,48,W
25359,64399,64442,43,E
25357,64398,64442,44,W
25361,64404,64442,38,E
25360,64402,64442,40,W
25365,64409,64444,35,E
25363,64406,64444,38,W
25368,64414,64444,30,E
25366,64410,64444,34,W
25372,64419,64444,25,E
25369,64414,64444,30,W
25375,64424,64446,22,E
25371,64418,64446,28,W
25379,64429,64446,17,E
25374,64422,64446,24,W
25382,64434,64446,12,E
25376,64426,64446,20,W
25385,64439,64448,9,E
25380,64430,64448,18,W
25389,64444,64448,4,E
25383,64434,64448,14,W
25384,64438,64448,10,W
25392,64449,64450,1,E
25388,64442,64450,8,W
25390,64446,64450,4,W
25393,64450,64450,0,W
25395,64454,64454,0,E
25396,64454,64454,0,W
25398,64458,64458,0,W
25399,64459,64460,1,E
25402,64462,64462,0,W
25403,64464,64464,0,E
25404,64466,64466,0,W
25406,64469,64470,1,E
25407,64470,64470,0,W
25409,64474,64474,0,E
25410,64474,64474,0,W
25412,64478,64478,0,W
25413,64479,64480,1,E
25414,64482,64482,0,W
25417,64484,64484,0,E
25418,64486,64486,0,W
25419,64489,64490,1,E
25421,64490,64490,0,W
25422,64494,64494,0,E
25423,64494,64494,0,W
25426,64498,64498,0,W
25386,64440,64500,60,N
25387,64441,64500,59,S
25394,64451,64502,51,N
25391,64448,64502,54,S
25400,64462,64504,42,N
25397,64455,64504,49,S
25408,64473,64506,33,N
25401,64462,64506,44,S
25416,64484,64508,24,N
25405,64469,64508,39,S
25424,64495,64510,15,N
25411,64476,64510,34,S
25431,64506,64512,6,N
25415,64483,64512,29,S
25420,64490,64514,24,S
25425,64497,64516,19,S
25438,64517,64518,1,N
25429,64504,64518,14,S
25435,64511,64520,9,S
25439,64518,64522,4,S
25444,64525,64526,1,S
25446,64528,64528,0,N
25449,64532,64532,0,S
25453,64539,64540,1,N
25454,64539,64540,1,S
25458,64546,64546,0,S
25461,64550,64550,0,N
25463,64553,64554,1,S
25427,64499,64560,61,E
25428,64502,64560,58,W
25430,64504,64560,56,E
25432,64506,64560,54,W
25433,64509,64560,51,E
25434,64510,64560,50,W
25436,64514,64562,48,E
25437,64514,64562,48,W
25441,64519,64562,43,E
25440,64518,64562,44,W
25443,64524,64562,38,E
25442,64522,64562,40,W
25447,64529,64564,35,E
25445,64526,64564,38,W
25450,64534,64564,30,E
25448,64530,64564,34,W
25455,64539,64564,25,E
25451,64534,64564,30,W
25457,64544,64566,22,E
25452,64538,64566,28,W
25460,64549,64566,17,E
25456,64542,64566,24,W
25464,64554,64566,12,E
25459,64546,64566,20,W
25467,64559,64568,9,E
25462,64550,64568,18,W
25471,64564,64568,4,E
25465,64554,64568,14,W
25466,64558,64568,10,W
25474,64569,64570,1,E
25470,64562,64570,8,W
25472,64566,64570,4,W
25475,64570,64570,0,W
25478,64574,64574,0,E
25479,64574,64574,0,W
25480,64578,64578,0,W
25481,64579,64580,1,E
25483,64582,64582,0,W
25485,64584,64584,0,E
25486,64586,64586,0,W
25488,64589,64590,1,E
25489,64590,64590,0,W
25491,64594,64594,0,E
25492,64594,64594,0,W
25494,64598,64598,0,W
25495,64599,64600,1,E
25497,64602,64602,0,W
25498,64604,64604,0,E
25500,64606,64606,0,W
25502,64609,64610,1,E
25503,64610,64610,0,W
25504,64614,64614,0,E
25505,64614,64614,0,W
25508,64618,64618,0,W
25469,64561,64620,59,N
25468,64560,64620,60,S
25476,64572,64622,50,N
25473,64567,64622,55,S
25484,64583,64624,41,N
25477,64574,64624,50,S
25490,64594,64626,32,N
25482,64581,64626,45,S
25499,64605,64628,23,N
25487,64588,64628,40,S
25506,64616,64630,14,N
25493,64595,64630,35,S
25514,64627,64632,5,N
25496,64602,64632,30,S
25501,64609,64634,25,S
25507,64616,64636,20,S
25521,64638,64638,0,N
25511,64623,64638,15,S
25516,64630,64640,10,S
25520,64637,64642,5,S
25525,64644,64644,0,S
25528,64649,64650,1,N
25531,64651,64652,1,S
25534,64658,64658,0,S
25537,64660,64660,0,N
25540,64665,64666,1,S
25544,64671,64672,1,N
25545,64672,64672,0,S
25509,64619,64680,61,E
25510,64622,64680,58,W
25512,64624,64680,56,E
25513,64626,64680,54,W
25515,64629,64680,51,E
25517,64630,64680,50,W
25518,64634,64682,48,E
25519,64634,64682,48,W
25523,64639,64682,43,E
25522,64638,64682,44,W
25526,64644,64682,38,E
25524,64642,64682,40,W
25529,64649,64684,35,E
25527,64646,64684,38,W
25532,64654,64684,30,E
25530,64650,64684,34,W
25536,64659,64684,25,E
25533,64654,64684,30,W
25539,64664,64686,22,E
25535,64658,64686,28,W
25542,64669,64686,17,E
25538,64662,64686,24,W
25546,64674,64686,12,E
25541,64666,64686,20,W
25550,64679,64688,9,E
25543,64670,64688,18,W
25553,64684,64688,4,E
25547,64674,64688,14,W
25548,64678,64688,10,W
25556,64689,64690,1,E
25552,64682,64690,8,W
25555,64686,64690,4,W
25557,64690,64690,0,W
25560,64694,64694,0,E
25561,64694,64694,0,W
25562,64698,64698,0,W
25563,64699,64700,1,E
25565,64702,64702,0,W
25567,64704,64704,0,E
25568,64706,64706,0,W
25570,64709,64710,1,E
25571,64710,64710,0,W
25573,64714,64714,0,E
25574,64714,64714,0,W
25576,64718,64718,0,W
25577,64719,64720,1,E
25579,64722,64722,0,W
25580,64724,64724,0,E
25582,64726,64726,0,W
25584,64729,64730,1,E
25585,64730,64730,0,W
25586,64734,64734,0,E
25587,64734,64734,0,W
25590,64738,64738,0,W
25551,64682,64740,58,N
25549,64679,64740,61,S
25558,64693,64742,49,N
25554,64686,64742,56,S
25566,64704,64744,40,N
25559,64693,64744,51,S
25575,64715,64746,31,N
25564,64700,64746,46,S
25581,64726,64748,22,N
25569,64707,64748,41,S
25589,64737,64750,13,N
25572,64714,64750,36,S
25596,64748,64752,4,N
25578,64721,64752,31,S
25583,64728,64754,26,S
25588,64735,64756,21,S
25592,64742,64758,16,S
25604,64759,64760,1,N
25597,64749,64760,11,S
25602,64756,64762,6,S
25607,64763,64764,1,S
25611,64770,64770,0,N
25612,64770,64770,0,S
25616,64777,64778,1,S
25619,64781,64782,1,N
25621,64784,64784,0,S
25627,64792,64792,0,N
25626,64791,64792,1,S
25630,64798,64798,0,S
25591,64739,64800,61,E
25593,64742,64800,58,W
25594,64744,64800,56,E
25595,64746,64800,54,W
25598,64749,64800,51,E
25599,64750,64800,50,W
25600,64754,64802,48,E
25601,64754,64802,48,W
25605,64759,64802,43,E
25603,64758,64802,44,W
25608,64764,64802,38,E
25606,64762,64802,40,W
25610,64769,64804,35,E
25609,64766,64804,38,W
25614,64774,64804,30,E
25613,64770,64804,34,W
25618,64779,64804,25,E
25615,64774,64804,30,W
25622,64784,64806,22,E
25617,64778,64806,28,W
25624,64789,64806,17,E
25620,64782,64806,24,W
25628,64794,64806,12,E
25623,64786,64806,20,W
25632,64799,64808,9,E
25625,64790,64808,18,W
25635,64804,64808,4,E
25629,64794,64808,14,W
25631,64798,64808,10,W
25633,64802,64810,8,W
25637,64807,64810,3,W
25638,64811,64812,1,E
25639,64812,64812,0,W
25643,64818,64818,0,E
25642,64817,64818,1,W
25644,64822,64822,0,W
25646,64825,64826,1,E
25647,64827,64828,1,W
25650,64832,64832,0,E
25651,64832,64832,0,W
25652,64837,64838,1,W
25653,64839,64840,1,E
25655,64842,64842,0,W
25657,64846,64846,0,E
25658,64847,64848,1,W
25660,64852,64852,0,W
25661,64853,64854,1,E
25662,64857,64858,1,W
25634,64803,64860,57,N
25636,64805,64860,55,S
25641,64817,64862,45,N
25640,64814,64862,48,S
25648,64831,64864,33,N
25645,64823,64864,41,S
25656,64845,64866,21,N
25649,64832,64866,34,S
25663,64859,64868,9,N
25654,64841,64868,27,S
25659,64850,64870,20,S
25664,64859,64872,13,S
25671,64873,64874,1,N
25669,64868,64874,6,S
25673,64877,64878,1,S
25677,64886,64886,0,S
25678,64887,64888,1,N
25682,64895,64896,1,S
25685,64901,64902,1,N
25688,64904,64904,0,S
25692,64913,64914,1,S
25693,64915,64916,1,N
25665,64860,64920,60,E
25666,64862,64920,58,W
25667,64867,64920,53,E
25668,64867,64920,53,W
25672,64874,64920,46,E
25670,64872,64920,48,W
25675,64881,64922,41,E
25674,64877,64922,45,W
25680,64888,64922,34,E
25676,64882,64922,40,W
25683,64895,64922,27,E
25679,64887,64922,35,W
25686,64902,64924,22,E
25681,64892,64924,32,W
25690,64909,64924,15,E
25684,64897,64924,27,W
25694,64916,64924,8,E
25687,64902,64924,22,W
25698,64923,64926,3,E
25689,64907,64926,19,W
25691,64912,64926,14,W
25695,64917,64926,9,W
25697,64922,64928,6,W
25699,64927,64928,1,W
25701,64930,64930,0,E
25703,64932,64932,0,W
25704,64937,64938,1,E
25705,64937,64938,1,W
25707,64942,64942,0,W
25709,64944,64944,0,E
25710,64947,64948,1,W
25712,64951,64952,1,E
25713,64952,64952,0,W
25717,64958,64958,0,E
25715,64957,64958,1,W
25718,64962,64962,0,W
25719,64965,64966,1,E
25721,64967,64968,1,W
25723,64972,64972,0,E
25724,64972,64972,0,W
25726,64977,64978,1,W
25700,64929,64980,51,N
25696,64922,64980,58,S
25708,64943,64982,39,N
25702,64931,64982,51,S
25714,64957,64984,27,N
25706,64940,64984,44,S
25722,64971,64986,15,N
25711,64949,64986,37,S
25729,64985,64988,3,N
25716,64958,64988,30,S
25720,64967,64990,23,S
25725,64976,64992,16,S
25730,64985,64994,9,S
25735,64994,64996,2,S
25737,64999,65000,1,N
25740,65003,65004,1,S
25743,65012,65012,0,S
25745,65013,65014,1,N
25748,65021,65022,1,S
25751,65027,65028,1,N
25754,65030,65030,0,S
25727,64979,65040,61,E
25728,64982,65040,58,W
25731,64986,65040,54,E
25732,64987,65040,53,W
25734,64993,65040,47,E
25733,64992,65040,48,W
25738,65000,65042,42,E
25736,64997,65042,45,W
25741,65007,65042,35,E
25739,65002,65042,40,W
25746,65014,65042,28,E
25742,65007,65042,35,W
25749,65021,65044,23,E
25744,65012,65044,32,W
25753,65028,65044,16,E
25747,65017,65044,27,W
25756,65035,65044,9,E
25750,65022,65044,22,W
25760,65042,65046,4,E
25752,65027,65046,19,W
25755,65032,65046,14,W
25757,65037,65046,9,W
25761,65042,65048,6,W
25762,65047,65048,1,W
25764,65049,65050,1,E
25765,65052,65052,0,W
25767,65056,65056,0,E
25769,65057,65058,1,W
25770,65062,65062,0,W
25771,65063,65064,1,E
25773,65067,65068,1,W
25775,65070,65070,0,E
25776,65072,65072,0,W
25778,65077,65078,1,E
25779,65077,65078,1,W
25780,65082,65082,0,W
25783,65084,65084,0,E
25784,65087,65088,1,W
25785,65091,65092,1,E
25786,65092,65092,0,W
25790,65098,65098,0,E
25789,65097,65098,1,W
25759,65041,65100,59,N
25758,65039,65100,61,S
25766,65055,65102,47,N
25763,65048,65102,54,S
25774,65069,65104,35,N
25768,65057,65104,47,S
25781,65083,65106,23,N
25772,65066,65106,40,S
25788,65097,65108,11,N
25777,65075,65108,33,S
25782,65084,65110,26,S
25795,65111,65112,1,N
25787,65093,65112,19,S
25791,65102,65114,12,S
25796,65111,65116,5,S
25801,65120,65120,0,S
25803,65125,65126,1,N
25806,65129,65130,1,S
25810,65138,65138,0,S
25811,65139,65140,1,N
25814,65147,65148,1,S
25818,65153,65154,1,N
25820,65156,65156,0,S
25793,65105,65160,55,E
25792,65102,65160,58,W
25797,65112,65160,48,E
25794,65107,65160,53,W
25800,65119,65160,41,E
25798,65112,65160,48,W
25804,65126,65162,36,E
25799,65117,65162,45,W
25808,65133,65162,29,E
25802,65122,65162,40,W
25812,65140,65162,22,E
25805,65127,65162,35,W
25815,65147,65164,17,E
25807,65132,65164,32,W
25819,65154,65164,10,E
25809,65137,65164,27,W
25822,65161,65164,3,E
25813,65142,65164,22,W
25816,65147,65166,19,W
25817,65152,65166,14,W
25821,65157,65166,9,W
25827,65168,65168,0,E
25823,65162,65168,6,W
25826,65167,65168,1,W
25828,65172,65172,0,W
